,estimated_stock_pct,quantity,temperature,category,unit_price,hour,day,dayofweek
396,0.625,0.0,-0.47326359832635984,baby products,9.99,11,1,1
397,0.86,0.0,-0.47326359832635984,vegetables,1.99,11,1,1
398,0.01,0.0,-0.47326359832635984,frozen,13.99,11,1,1
399,0.255,0.0,-0.47326359832635984,snacks,2.99,11,1,1
400,0.53,0.0,-0.47326359832635984,packaged foods,3.49,11,1,1
401,0.24333333333333332,4.0,-0.47326359832635984,fruit,3.99,11,1,1
402,0.43,3.0,-0.47326359832635984,canned foods,7.49,11,1,1
403,0.585,0.0,-0.47326359832635984,canned foods,8.99,11,1,1
404,0.86,0.0,-0.47326359832635984,seafood,18.49,11,1,1
405,0.030000000000000002,1.0,-0.47326359832635984,canned foods,8.19,11,1,1
406,0.43,0.0,-0.47326359832635984,seafood,18.19,11,1,1
407,0.48,0.0,-0.47326359832635984,spices and herbs,0.49,11,1,1
408,0.19,0.0,-0.47326359832635984,cleaning products,14.19,11,1,1
409,0.85,1.0,-0.47326359832635984,condiments and sauces,9.19,11,1,1
410,0.26,0.0,-0.47326359832635984,dairy,9.19,11,1,1
411,0.6599999999999999,1.0,-0.47326359832635984,vegetables,1.99,11,1,1
412,0.13,0.0,-0.47326359832635984,dairy,8.19,11,1,1
413,0.69,0.0,-0.47326359832635984,snacks,1.19,11,1,1
414,0.14,0.0,-0.47326359832635984,pets,11.99,11,1,1
415,0.6125,3.0,-0.47326359832635984,meat,12.19,11,1,1
416,0.63,0.0,-0.47326359832635984,vegetables,1.19,11,1,1
417,0.39,2.0,-0.47326359832635984,kitchen,18.99,11,1,1
418,0.5033333333333333,0.0,-0.47326359832635984,seafood,10.19,11,1,1
419,0.29,1.0,-0.47326359832635984,vegetables,4.19,11,1,1
420,0.51,0.0,-0.47326359832635984,cheese,5.99,11,1,1
421,0.82,0.0,-0.47326359832635984,condiments and sauces,9.19,11,1,1
422,0.7,0.0,-0.47326359832635984,baby products,8.19,11,1,1
423,0.72,0.0,-0.47326359832635984,packaged foods,2.19,11,1,1
424,0.77,0.0,-0.47326359832635984,beverages,8.19,11,1,1
425,0.46,0.0,-0.47326359832635984,baked goods,10.49,11,1,1
426,0.65,4.0,-0.47326359832635984,meat,8.99,11,1,1
427,0.97,0.0,-0.47326359832635984,refrigerated items,3.19,11,1,1
428,0.635,1.0,-0.47326359832635984,fruit,4.99,11,1,1
429,0.3,12.0,-0.47326359832635984,canned foods,8.99,11,1,1
430,0.59,0.0,-0.47326359832635984,beverages,14.19,11,1,1
431,0.17500000000000002,0.0,-0.47326359832635984,medicine,15.49,11,1,1
432,0.49,0.0,-0.47326359832635984,snacks,3.19,11,1,1
433,0.85,0.0,-0.7598367346938776,kitchen,11.19,12,1,1
434,0.33,0.0,-0.7598367346938776,baby products,14.19,12,1,1
435,0.79,0.0,-0.7598367346938776,condiments and sauces,7.99,12,1,1
436,0.365,2.0,-0.7598367346938776,beverages,20.19,12,1,1
437,0.4,0.0,-0.7598367346938776,pets,8.19,12,1,1
438,0.83,0.0,-0.7598367346938776,canned foods,2.49,12,1,1
439,0.6966666666666667,0.0,-0.7598367346938776,meat,12.49,12,1,1
440,0.35,0.0,-0.7598367346938776,seafood,12.49,12,1,1
441,0.28,1.0,-0.7598367346938776,beverages,15.99,12,1,1
442,0.16,0.0,-0.7598367346938776,snacks,1.99,12,1,1
443,0.5,0.0,-0.7598367346938776,frozen,13.49,12,1,1
444,0.12,0.0,-0.7598367346938776,meat,16.19,12,1,1
445,0.2,9.0,-0.7598367346938776,fruit,3.99,12,1,1
446,0.6,0.0,-0.7598367346938776,cleaning products,16.99,12,1,1
447,0.71,0.0,-0.7598367346938776,baking,2.99,12,1,1
448,0.5933333333333334,0.0,-0.7598367346938776,medicine,19.99,12,1,1
449,0.66,0.0,-0.7598367346938776,baked goods,8.99,12,1,1
450,0.8400000000000001,0.0,-0.7598367346938776,beverages,11.99,12,1,1
451,0.64,0.0,-0.7598367346938776,seafood,20.49,12,1,1
452,0.08,0.0,-0.7598367346938776,baked goods,6.99,12,1,1
453,0.3,0.0,-0.7598367346938776,pets,8.49,12,1,1
454,0.39,0.0,-0.7598367346938776,kitchen,18.19,12,1,1
455,0.605,0.0,-0.7598367346938776,baby products,10.19,12,1,1
456,0.77,0.0,-0.7598367346938776,packaged foods,6.19,12,1,1
457,0.91,2.0,-0.7598367346938776,dairy,8.19,12,1,1
458,0.39,5.0,-0.7598367346938776,kitchen,18.49,12,1,1
459,0.6,0.0,-0.7598367346938776,spices and herbs,3.49,12,1,1
460,0.61,0.0,-0.7598367346938776,cheese,9.99,12,1,1
461,0.4,0.0,-0.7598367346938776,cleaning products,10.99,12,1,1
462,0.74,4.0,-0.7598367346938776,refrigerated items,3.49,12,1,1
463,0.5,0.0,-0.7598367346938776,pets,14.49,12,1,1
464,0.92,0.0,-0.7598367346938776,baking,7.99,12,1,1
465,0.25,0.0,-0.7598367346938776,packaged foods,6.19,12,1,1
466,0.465,0.0,-0.7598367346938776,cheese,5.49,12,1,1
467,0.715,0.0,-0.7598367346938776,frozen,11.99,12,1,1
468,0.5833333333333334,0.0,-0.7598367346938776,personal care,5.49,12,1,1
469,0.505,0.0,-0.7598367346938776,baby products,14.99,12,1,1
470,0.14,0.0,-0.7598367346938776,beverages,5.19,12,1,1
471,0.11,0.0,-0.7598367346938776,seafood,18.49,12,1,1
472,0.05,6.0,-0.7598367346938776,canned foods,7.19,12,1,1
473,0.33,0.0,-0.7598367346938776,kitchen,15.49,12,1,1
474,0.54,7.0,-0.7598367346938776,meat,20.49,12,1,1
475,0.89,2.0,-0.7598367346938776,baking,3.99,12,1,1
476,0.27,0.0,-0.7598367346938776,meat,11.99,12,1,1
477,0.835,3.0,-0.7598367346938776,fruit,3.99,12,1,1
478,0.33,1.0,-0.7598367346938776,refrigerated items,6.49,12,1,1
479,0.04,0.0,-0.7598367346938776,personal care,3.49,12,1,1
480,0.6950000000000001,0.0,-0.7598367346938776,baby products,15.19,12,1,1
481,0.97,4.0,-0.7598367346938776,cheese,10.99,12,1,1
482,0.09,0.0,-0.7598367346938776,frozen,5.49,12,1,1
483,0.78,0.0,-0.7598367346938776,baking,3.99,12,1,1
484,0.15,0.0,-0.7598367346938776,baked goods,8.49,12,1,1
485,0.78,0.0,-0.7598367346938776,cheese,11.19,12,1,1
486,0.12,1.0,-0.7598367346938776,seafood,16.49,12,1,1
487,0.69,5.0,-0.7598367346938776,packaged foods,2.49,12,1,1
488,0.35,0.0,-0.7598367346938776,cleaning products,8.49,12,1,1
489,0.82,1.0,-0.7598367346938776,baked goods,10.19,12,1,1
490,0.36,0.0,-0.7598367346938776,refrigerated items,8.99,12,1,1
491,0.55,2.0,-0.7598367346938776,vegetables,2.49,12,1,1
492,0.32,0.0,-0.7598367346938776,condiments and sauces,4.99,12,1,1
493,0.45499999999999996,0.0,-0.7598367346938776,frozen,7.49,12,1,1
494,0.32999999999999996,2.0,-0.7598367346938776,baked goods,10.49,12,1,1
495,0.33,0.0,-0.7598367346938776,snacks,2.99,12,1,1
496,0.8,0.0,-0.7598367346938776,beverages,16.19,12,1,1
497,0.49,0.0,-0.7598367346938776,frozen,9.49,12,1,1
498,0.69,2.0,-0.7598367346938776,medicine,20.99,12,1,1
499,0.735,1.0,-0.7598367346938776,cheese,6.49,12,1,1
500,0.542,4.0,-0.7598367346938776,dairy,7.19,12,1,1
501,0.33,0.0,-0.7598367346938776,cleaning products,16.99,12,1,1
502,0.7949999999999999,4.0,-0.7598367346938776,baked goods,4.99,12,1,1
503,0.81,0.0,-0.7598367346938776,pets,14.19,12,1,1
504,0.85,0.0,-0.7598367346938776,seafood,10.19,12,1,1
505,0.4,0.0,-0.7598367346938776,baking,7.19,12,1,1
506,0.18,0.0,-0.7598367346938776,frozen,7.19,12,1,1
507,0.4,0.0,-0.7598367346938776,meat,11.49,12,1,1
508,0.65,0.0,-0.7598367346938776,condiments and sauces,4.49,12,1,1
509,0.91,0.0,-0.7598367346938776,fruit,0.19,12,1,1
510,0.5533333333333333,0.0,-0.7598367346938776,spices and herbs,4.19,12,1,1
511,0.25333333333333335,0.0,-0.7598367346938776,spices and herbs,2.49,12,1,1
512,0.3,0.0,-0.7598367346938776,personal care,14.49,12,1,1
513,0.275,0.0,-0.7598367346938776,medicine,10.19,12,1,1
514,0.5700000000000001,0.0,-0.7598367346938776,vegetables,1.49,12,1,1
515,0.8,0.0,-0.7598367346938776,beverages,7.99,12,1,1
516,0.4775,0.0,-0.7598367346938776,personal care,4.49,12,1,1
517,0.16,0.0,-0.7598367346938776,dairy,6.49,12,1,1
518,0.7250000000000001,1.0,-0.7598367346938776,packaged foods,2.99,12,1,1
519,0.485,2.0,-0.7598367346938776,vegetables,1.49,12,1,1
520,0.78,4.0,-0.7598367346938776,seafood,17.99,12,1,1
521,0.8,0.0,-0.7598367346938776,canned foods,7.49,12,1,1
522,0.37,4.0,-0.7598367346938776,cheese,13.99,12,1,1
523,0.84,0.0,-0.7598367346938776,packaged foods,4.99,12,1,1
524,0.42,0.0,-0.7598367346938776,baking,2.19,12,1,1
525,0.84,0.0,-0.7598367346938776,refrigerated items,8.19,12,1,1
526,0.55,0.0,-0.7598367346938776,medicine,22.19,12,1,1
527,0.74,2.0,-0.7598367346938776,medicine,23.99,12,1,1
528,0.1,0.0,-0.7598367346938776,meat,18.49,12,1,1
529,0.96,1.0,-0.7598367346938776,vegetables,1.99,12,1,1
530,0.44500000000000006,0.0,-0.7598367346938776,condiments and sauces,5.19,12,1,1
531,0.10666666666666667,4.0,-0.7598367346938776,snacks,1.49,12,1,1
532,0.71,4.0,-0.7598367346938776,baked goods,9.99,12,1,1
533,0.73,1.0,-0.7598367346938776,baking,2.49,12,1,1
534,0.94,0.0,-0.7598367346938776,personal care,7.49,12,1,1
535,0.43999999999999995,0.0,-0.7598367346938776,fruit,3.99,12,1,1
536,0.39,0.0,-0.7598367346938776,seafood,18.49,12,1,1
537,0.46,0.0,-0.7598367346938776,cheese,14.99,12,1,1
538,0.59,0.0,-0.7598367346938776,refrigerated items,8.99,12,1,1
539,0.52,0.0,-0.7598367346938776,baby products,15.99,12,1,1
540,0.96,0.0,-0.7598367346938776,cleaning products,14.19,12,1,1
541,0.47,0.0,-0.7598367346938776,condiments and sauces,9.19,12,1,1
542,0.64,3.0,-0.7598367346938776,dairy,9.19,12,1,1
543,0.405,1.0,-0.7598367346938776,vegetables,1.99,12,1,1
544,0.53,0.0,-0.7598367346938776,dairy,8.19,12,1,1
545,0.71,0.0,-0.7598367346938776,baby products,13.49,12,1,1
546,0.65,2.0,-0.7598367346938776,canned foods,2.49,12,1,1
547,0.7150000000000001,0.0,-0.7598367346938776,snacks,1.19,12,1,1
548,0.03,1.0,-0.7598367346938776,packaged foods,5.49,12,1,1
549,0.71,0.0,-0.7598367346938776,pets,11.99,12,1,1
550,0.32499999999999996,0.0,-0.7598367346938776,meat,12.19,12,1,1
551,0.565,0.0,-0.7598367346938776,spices and herbs,0.49,12,1,1
552,0.14,0.0,-0.7598367346938776,refrigerated items,6.99,12,1,1
553,0.4166666666666667,0.0,-0.7598367346938776,cheese,5.99,12,1,1
554,0.2,0.0,-0.7598367346938776,personal care,5.19,12,1,1
555,0.05,0.0,-0.7598367346938776,cleaning products,14.99,12,1,1
556,0.37,4.0,-0.7598367346938776,condiments and sauces,9.19,12,1,1
557,0.55,0.0,-0.7598367346938776,personal care,12.19,12,1,1
558,0.06333333333333334,0.0,-0.7598367346938776,frozen,11.19,12,1,1
559,0.52,0.0,-0.7598367346938776,baking,2.19,12,1,1
560,1.0,0.0,-0.7598367346938776,packaged foods,2.19,12,1,1
561,0.74,0.0,-0.7598367346938776,canned foods,8.49,12,1,1
562,0.28,0.0,-0.7598367346938776,snacks,4.99,12,1,1
563,0.42,0.0,-0.7598367346938776,refrigerated items,3.19,12,1,1
564,0.5449999999999999,0.0,-0.7598367346938776,packaged foods,2.99,12,1,1
565,0.83,4.0,-0.7598367346938776,fruit,4.99,12,1,1
566,0.63,0.0,-0.7598367346938776,meat,19.99,12,1,1
567,0.46,0.0,-0.7598367346938776,meat,14.99,12,1,1
568,0.14,0.0,-0.7598367346938776,beverages,5.19,12,1,1
569,0.6,0.0,-0.7598367346938776,cleaning products,14.19,12,1,1
570,0.52,0.0,-0.7598367346938776,condiments and sauces,8.49,12,1,1
571,0.2,0.0,-0.7598367346938776,beverages,14.19,12,1,1
572,0.97,0.0,-0.7598367346938776,baking,7.99,12,1,1
573,0.6466666666666666,2.0,-0.7598367346938776,snacks,3.19,12,1,1
574,0.39,0.0,-0.40167330677290836,kitchen,11.19,13,1,1
575,0.3,0.0,-0.40167330677290836,vegetables,1.49,13,1,1
576,0.67,0.0,-0.40167330677290836,condiments and sauces,7.99,13,1,1
577,0.425,0.0,-0.40167330677290836,beverages,20.19,13,1,1
578,0.6275,1.0,-0.40167330677290836,pets,8.19,13,1,1
579,0.83,0.0,-0.40167330677290836,canned foods,2.49,13,1,1
580,0.22,4.0,-0.40167330677290836,fruit,0.49,13,1,1
581,0.19,2.0,-0.40167330677290836,dairy,9.49,13,1,1
582,0.42,0.0,-0.40167330677290836,beverages,15.99,13,1,1
583,0.635,0.0,-0.40167330677290836,pets,11.19,13,1,1
584,0.07,0.0,-0.40167330677290836,meat,16.19,13,1,1
585,0.88,0.0,-0.40167330677290836,fruit,3.99,13,1,1
586,0.38,0.0,-0.40167330677290836,cleaning products,16.99,13,1,1
587,0.26,0.0,-0.40167330677290836,baking,2.99,13,1,1
588,0.99,3.0,-0.40167330677290836,kitchen,13.19,13,1,1
589,0.635,0.0,-0.40167330677290836,medicine,19.99,13,1,1
590,0.5,0.0,-0.40167330677290836,condiments and sauces,9.99,13,1,1
591,0.29,0.0,-0.40167330677290836,beverages,11.99,13,1,1
592,0.86,0.0,-0.40167330677290836,baking,8.19,13,1,1
593,0.47,0.0,-0.40167330677290836,fruit,1.49,13,1,1
594,0.34,0.0,-0.40167330677290836,seafood,20.49,13,1,1
595,0.11,0.0,-0.40167330677290836,personal care,16.99,13,1,1
596,0.12,0.0,-0.40167330677290836,baking,7.49,13,1,1
597,0.72,0.0,-0.40167330677290836,refrigerated items,4.49,13,1,1
598,0.3233333333333333,0.0,-0.40167330677290836,pets,8.49,13,1,1
599,0.27,0.0,-0.40167330677290836,frozen,12.49,13,1,1
600,0.57,2.0,-0.40167330677290836,kitchen,18.19,13,1,1
601,0.72,0.0,-0.40167330677290836,baby products,10.19,13,1,1
602,0.86,0.0,-0.40167330677290836,snacks,0.49,13,1,1
603,0.42,0.0,-0.40167330677290836,beverages,16.19,13,1,1
604,0.28,0.0,-0.40167330677290836,kitchen,18.49,13,1,1
605,0.48000000000000004,3.0,-0.40167330677290836,condiments and sauces,9.49,13,1,1
606,0.18,0.0,-0.40167330677290836,spices and herbs,3.49,13,1,1
607,0.26,0.0,-0.40167330677290836,baking,8.19,13,1,1
608,0.56,0.0,-0.40167330677290836,snacks,4.19,13,1,1
609,0.55,0.0,-0.40167330677290836,kitchen,19.19,13,1,1
610,0.11,0.0,-0.40167330677290836,refrigerated items,3.49,13,1,1
611,0.46,0.0,-0.40167330677290836,kitchen,16.19,13,1,1
612,0.84,0.0,-0.40167330677290836,beverages,16.49,13,1,1
613,0.32,0.0,-0.40167330677290836,frozen,11.99,13,1,1
614,0.24,0.0,-0.40167330677290836,baked goods,5.49,13,1,1
615,0.41500000000000004,4.0,-0.40167330677290836,baby products,14.99,13,1,1
616,0.11499999999999999,0.0,-0.40167330677290836,meat,16.19,13,1,1
617,0.49,0.0,-0.40167330677290836,canned foods,7.19,13,1,1
618,0.53,0.0,-0.40167330677290836,snacks,1.99,13,1,1
619,0.31,0.0,-0.40167330677290836,cleaning products,17.19,13,1,1
620,0.49,0.0,-0.40167330677290836,condiments and sauces,5.19,13,1,1
621,0.47000000000000003,0.0,-0.40167330677290836,refrigerated items,6.19,13,1,1
622,0.03,0.0,-0.40167330677290836,baked goods,7.49,13,1,1
623,0.2,3.0,-0.40167330677290836,kitchen,15.49,13,1,1
624,0.89,4.0,-0.40167330677290836,meat,11.99,13,1,1
625,0.01,0.0,-0.40167330677290836,fruit,3.99,13,1,1
626,0.47,0.0,-0.40167330677290836,baby products,12.19,13,1,1
627,0.32,3.0,-0.40167330677290836,personal care,3.49,13,1,1
628,0.775,4.0,-0.40167330677290836,packaged foods,7.19,13,1,1
629,0.91,0.0,-0.40167330677290836,baby products,15.19,13,1,1
630,0.77,0.0,-0.40167330677290836,condiments and sauces,7.99,13,1,1
631,0.36,0.0,-0.40167330677290836,frozen,5.49,13,1,1
632,0.28,0.0,-0.40167330677290836,baking,3.99,13,1,1
633,0.68,0.0,-0.40167330677290836,frozen,8.99,13,1,1
634,0.47,4.0,-0.40167330677290836,refrigerated items,10.99,13,1,1
635,0.99,0.0,-0.40167330677290836,personal care,16.19,13,1,1
636,0.545,0.0,-0.40167330677290836,seafood,16.49,13,1,1
637,0.1,6.0,-0.40167330677290836,packaged foods,2.49,13,1,1
638,0.54,0.0,-0.40167330677290836,baked goods,10.19,13,1,1
639,0.5,1.0,-0.40167330677290836,refrigerated items,8.99,13,1,1
640,0.96,0.0,-0.40167330677290836,vegetables,0.49,13,1,1
641,0.39,0.0,-0.40167330677290836,baked goods,10.19,13,1,1
642,0.8633333333333333,0.0,-0.40167330677290836,frozen,7.19,13,1,1
643,0.82,0.0,-0.40167330677290836,baked goods,10.49,13,1,1
644,0.98,0.0,-0.40167330677290836,baby products,12.49,13,1,1
645,0.76,3.0,-0.40167330677290836,cleaning products,16.99,13,1,1
646,0.21,0.0,-0.40167330677290836,baked goods,4.99,13,1,1
647,0.29,0.0,-0.40167330677290836,baked goods,10.99,13,1,1
648,0.485,2.0,-0.40167330677290836,personal care,6.99,13,1,1
649,0.52,0.0,-0.40167330677290836,canned foods,8.99,13,1,1
650,0.9,0.0,-0.40167330677290836,cleaning products,9.49,13,1,1
651,0.22,0.0,-0.40167330677290836,fruit,4.49,13,1,1
652,0.54,6.0,-0.40167330677290836,refrigerated items,5.99,13,1,1
653,0.24,3.0,-0.40167330677290836,fruit,0.19,13,1,1
654,0.62,0.0,-0.40167330677290836,spices and herbs,0.19,13,1,1
655,0.49,0.0,-0.40167330677290836,medicine,12.99,13,1,1
656,0.73,2.0,-0.40167330677290836,personal care,14.49,13,1,1
657,0.58,0.0,-0.40167330677290836,medicine,10.19,13,1,1
658,0.31,0.0,-0.40167330677290836,spices and herbs,2.19,13,1,1
659,0.435,0.0,-0.40167330677290836,pets,9.49,13,1,1
660,0.26333333333333336,0.0,-0.40167330677290836,baby products,12.99,13,1,1
661,0.96,0.0,-0.40167330677290836,packaged foods,2.99,13,1,1
662,0.15000000000000002,0.0,-0.40167330677290836,beverages,19.99,13,1,1
663,0.46,0.0,-0.40167330677290836,seafood,17.99,13,1,1
664,0.36,0.0,-0.40167330677290836,cheese,5.49,13,1,1
665,0.66,2.0,-0.40167330677290836,packaged foods,8.49,13,1,1
666,0.3,2.0,-0.40167330677290836,medicine,22.19,13,1,1
667,0.97,0.0,-0.40167330677290836,medicine,23.99,13,1,1
668,0.08,7.0,-0.40167330677290836,meat,18.49,13,1,1
669,0.42000000000000004,0.0,-0.40167330677290836,cheese,9.99,13,1,1
670,0.30666666666666664,0.0,-0.40167330677290836,snacks,1.49,13,1,1
671,0.04,0.0,-0.40167330677290836,baked goods,9.99,13,1,1
672,0.98,7.0,-0.40167330677290836,packaged foods,3.49,13,1,1
673,0.06,0.0,-0.40167330677290836,vegetables,4.99,13,1,1
674,0.76,3.0,-0.40167330677290836,fruit,3.99,13,1,1
675,0.96,1.0,-0.40167330677290836,canned foods,7.49,13,1,1
676,0.24,0.0,-0.40167330677290836,canned foods,8.99,13,1,1
677,0.77,0.0,-0.40167330677290836,seafood,18.49,13,1,1
678,0.71,0.0,-0.40167330677290836,canned foods,8.19,13,1,1
679,0.675,0.0,-0.40167330677290836,pets,8.99,13,1,1
680,0.46,0.0,-0.40167330677290836,cleaning products,14.19,13,1,1
681,0.5025000000000001,0.0,-0.40167330677290836,dairy,9.19,13,1,1
682,0.17,1.0,-0.40167330677290836,dairy,8.19,13,1,1
683,0.525,0.0,-0.40167330677290836,snacks,1.19,13,1,1
684,0.97,1.0,-0.40167330677290836,vegetables,1.19,13,1,1
685,0.88,0.0,-0.40167330677290836,spices and herbs,0.49,13,1,1
686,0.85,0.0,-0.40167330677290836,snacks,0.19,13,1,1
687,0.06,0.0,-0.40167330677290836,spices and herbs,5.19,13,1,1
688,0.09,0.0,-0.40167330677290836,seafood,10.19,13,1,1
689,0.73,0.0,-0.40167330677290836,refrigerated items,6.99,13,1,1
690,0.385,0.0,-0.40167330677290836,canned foods,2.99,13,1,1
691,0.76,0.0,-0.40167330677290836,cheese,5.99,13,1,1
692,0.07,0.0,-0.40167330677290836,condiments and sauces,9.19,13,1,1
693,0.065,0.0,-0.40167330677290836,canned foods,3.49,13,1,1
694,0.83,0.0,-0.40167330677290836,frozen,11.19,13,1,1
695,0.3733333333333333,0.0,-0.40167330677290836,baking,2.19,13,1,1
696,0.99,7.0,-0.40167330677290836,beverages,11.49,13,1,1
697,0.99,2.0,-0.40167330677290836,spices and herbs,4.99,13,1,1
698,0.54,0.0,-0.40167330677290836,snacks,4.99,13,1,1
699,0.21,0.0,-0.40167330677290836,meat,8.99,13,1,1
700,0.42500000000000004,0.0,-0.40167330677290836,condiments and sauces,5.49,13,1,1
701,0.4,10.0,-0.40167330677290836,fruit,4.99,13,1,1
702,0.91,5.0,-0.40167330677290836,meat,19.99,13,1,1
703,0.99,0.0,-0.40167330677290836,condiments and sauces,8.49,13,1,1
704,0.5733333333333334,1.0,-0.40167330677290836,medicine,15.49,13,1,1
705,0.65,0.0,-0.40167330677290836,spices and herbs,0.19,13,1,1
706,0.07,0.0,-0.40167330677290836,baking,7.99,13,1,1
707,0.88,4.0,-0.5162897526501766,vegetables,1.49,14,1,1
708,0.15,0.0,-0.5162897526501766,canned foods,2.49,14,1,1
709,0.32,1.0,-0.5162897526501766,fruit,0.49,14,1,1
710,0.19,0.0,-0.5162897526501766,refrigerated items,10.99,14,1,1
711,0.65,0.0,-0.5162897526501766,dairy,9.49,14,1,1
712,0.2,0.0,-0.5162897526501766,beverages,15.99,14,1,1
713,1.0,0.0,-0.5162897526501766,pets,11.19,14,1,1
714,0.2725,0.0,-0.5162897526501766,fruit,3.99,14,1,1
715,1.0,0.0,-0.5162897526501766,cleaning products,16.99,14,1,1
716,0.8200000000000001,0.0,-0.5162897526501766,spices and herbs,4.99,14,1,1
717,0.475,0.0,-0.5162897526501766,baking,2.99,14,1,1
718,0.185,0.0,-0.5162897526501766,kitchen,13.19,14,1,1
719,0.89,4.0,-0.5162897526501766,frozen,13.19,14,1,1
720,0.91,3.0,-0.5162897526501766,medicine,20.49,14,1,1
721,0.17,0.0,-0.5162897526501766,baking,8.19,14,1,1
722,0.75,3.0,-0.5162897526501766,personal care,16.99,14,1,1
723,0.58,0.0,-0.5162897526501766,baking,7.49,14,1,1
724,0.72,0.0,-0.5162897526501766,baked goods,6.99,14,1,1
725,0.17,0.0,-0.5162897526501766,pets,8.49,14,1,1
726,0.33,0.0,-0.5162897526501766,frozen,12.49,14,1,1
727,0.38,0.0,-0.5162897526501766,cleaning products,16.49,14,1,1
728,0.65,0.0,-0.5162897526501766,snacks,0.49,14,1,1
729,1.0,1.0,-0.5162897526501766,dairy,8.19,14,1,1
730,0.83,0.0,-0.5162897526501766,kitchen,18.49,14,1,1
731,0.19,0.0,-0.5162897526501766,condiments and sauces,9.49,14,1,1
732,0.18,4.0,-0.5162897526501766,baking,8.19,14,1,1
733,0.32,3.0,-0.5162897526501766,cheese,9.99,14,1,1
734,0.5449999999999999,0.0,-0.5162897526501766,kitchen,19.19,14,1,1
735,0.81,0.0,-0.5162897526501766,baked goods,4.99,14,1,1
736,0.5,0.0,-0.5162897526501766,refrigerated items,3.49,14,1,1
737,0.4633333333333334,0.0,-0.5162897526501766,pets,14.49,14,1,1
738,0.24,0.0,-0.5162897526501766,packaged foods,6.19,14,1,1
739,0.5700000000000001,0.0,-0.5162897526501766,cheese,5.49,14,1,1
740,0.89,4.0,-0.5162897526501766,baby products,14.99,14,1,1
741,0.62,0.0,-0.5162897526501766,cleaning products,9.49,14,1,1
742,0.36,0.0,-0.5162897526501766,beverages,5.19,14,1,1
743,0.96,2.0,-0.5162897526501766,snacks,3.19,14,1,1
744,0.55,0.0,-0.5162897526501766,refrigerated items,6.19,14,1,1
745,0.27,6.0,-0.5162897526501766,fruit,0.49,14,1,1
746,0.76,0.0,-0.5162897526501766,baked goods,7.49,14,1,1
747,0.19,0.0,-0.5162897526501766,kitchen,15.49,14,1,1
748,0.53,0.0,-0.5162897526501766,baking,3.99,14,1,1
749,0.67,0.0,-0.5162897526501766,meat,11.99,14,1,1
750,0.62,10.0,-0.5162897526501766,fruit,3.99,14,1,1
751,0.64,0.0,-0.5162897526501766,baby products,12.19,14,1,1
752,0.01,0.0,-0.5162897526501766,baked goods,4.19,14,1,1
753,0.47,0.0,-0.5162897526501766,packaged foods,7.19,14,1,1
754,0.63,0.0,-0.5162897526501766,cheese,10.99,14,1,1
755,0.02,0.0,-0.5162897526501766,frozen,5.49,14,1,1
756,0.22,2.0,-0.5162897526501766,dairy,9.49,14,1,1
757,0.63,0.0,-0.5162897526501766,cheese,11.19,14,1,1
758,0.3266666666666667,0.0,-0.5162897526501766,frozen,8.99,14,1,1
759,0.17,0.0,-0.5162897526501766,refrigerated items,10.99,14,1,1
760,0.29000000000000004,0.0,-0.5162897526501766,personal care,16.19,14,1,1
761,0.775,3.0,-0.5162897526501766,baked goods,4.19,14,1,1
762,0.88,0.0,-0.5162897526501766,condiments and sauces,4.19,14,1,1
763,0.11,0.0,-0.5162897526501766,condiments and sauces,9.19,14,1,1
764,0.14,0.0,-0.5162897526501766,baking,6.99,14,1,1
765,0.81,10.0,-0.5162897526501766,frozen,7.49,14,1,1
766,0.125,0.0,-0.5162897526501766,baked goods,10.49,14,1,1
767,0.19,0.0,-0.5162897526501766,medicine,20.99,14,1,1
768,0.54,0.0,-0.5162897526501766,baby products,12.49,14,1,1
769,0.6066666666666667,0.0,-0.5162897526501766,dairy,7.19,14,1,1
770,0.33,0.0,-0.5162897526501766,cleaning products,16.99,14,1,1
771,0.34,2.0,-0.5162897526501766,pets,14.19,14,1,1
772,0.47,0.0,-0.5162897526501766,personal care,6.99,14,1,1
